Usage: Account Number,Usage: Created By ID,Usage: Created Date,Usage: Description,Usage: End Date,Usage: File Name,Usage: GUID,Usage: ID,Usage: Import ID,Usage: Quantity,Usage: RBE Status,Usage: Source Type,Usage: Start Date,Usage: Submission Date,Usage: Unit of Measure,Usage: Updated By ID,Usage: Updated Date
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=63212b4d-648a-4f19-b2fc-fbe805c0bc23~appId=NUTANIX_CLUSTERS,02/23/2023,1677179091408.csv,a74345f6-dfb2-47f9-b6bf-ac1330d7164b,8a129ac5867e4eb801867faa013a4c32,8a129f1a867e4f3601867fa9fc0b502b,69.84,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=1a2368bf-613a-4534-81ab-5844a3af633a~appId=NUTANIX_CLUSTERS,02/23/2023,1677179093252.csv,70af637f-2273-472e-a312-843d78a1305c,8a128f0b867e37b101867faa0839754c,8a128810867e383301867faa037600cf,144,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=a43d12c4-43b8-4e43-8957-5c6b5a0f3e16~appId=NUTANIX_CLUSTERS,02/23/2023,1677182702849.csv,02c61613-ecb1-4f01-b2e5-356f826d23e7,8a128f0b867e37b101867fe11f9a3b45,8a1292a0867e4f3601867fe1183a7119,69.84,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=eb0addd1-91d5-4d82-86e7-a84acddd6ea2~appId=NUTANIX_CLUSTERS,02/23/2023,1677182703654.csv,dfc6915f-0b3d-467e-b6d3-cdc0da13cb20,8a129ac5867e4eb801867fe1203c4b81,8a1283ea867e383101867fe11afd6c07,144,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=4767d708-ca4f-4930-80c1-a9080d90024a~appId=NUTANIX_CLUSTERS,02/23/2023,1677186294822.csv,c9495f84-bd67-4486-872d-4d26e2bfa8c8,8a128f0b867e37b101868017eb2f39f0,8a1288c1867e383301868017e66a5db4,144,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=b5e2666e-8455-4c2d-8470-c09080bb2db8~appId=NUTANIX_CLUSTERS,02/23/2023,1677186294242.csv,4973b7d2-fc2e-4e28-b745-e640eb5e99cf,8a129ac5867e4eb801868017ebb81f40,8a129f1a867e4f3601868017e40d6b46,69.84,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=42900c1c-179c-492d-913e-58540c3ac6cd~appId=NUTANIX_CLUSTERS,02/23/2023,1677189891024.csv,342d05f0-a74a-4f09-a90b-bcf0fe4a5be2,8a129ac5867e4eb80186804ecfb0518a,8a1288dd867e382f0186804ec66b611c,144,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=f2f2f0af-52f4-4bf1-91e3-162fe21cb35a~appId=NUTANIX_CLUSTERS,02/23/2023,1677189891024.csv,0e886733-499c-4454-86f4-d981e7abd38c,8a129ac5867e4eb80186804ecfb0518b,8a1288dd867e382f0186804ec66b611c,69.84,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=9de0841c-f863-4fde-b910-1961ed0f7d96~appId=NUTANIX_CLUSTERS,02/23/2023,1677193502028.csv,71bb5cf1-3a67-4158-b99c-482c56fea6b1,8a129ac5867e4eb801868085e755030e,8a128810867e383301868085e0186cad,69.84,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/23/2023,~trackingId=1575fca8-4f0f-48a2-ba36-bb184954126f~appId=NUTANIX_CLUSTERS,02/23/2023,1677193506418.csv,6c2a8d95-7557-4a58-a135-0058f3ceff9f,8a128f0b867e37b101868085f6252720,8a12886a867e383801868085f06d56f9,144,Processed,Import,02/23/2023,02/23/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=792c5a2a-39c6-4261-8e79-54a1d63d1bf0~appId=NUTANIX_CLUSTERS,02/23/2023,1677197103430.csv,a57f09dd-3330-4db3-93fa-85e9c482aed9,8a128f0b867e37b1018680bcd8707e73,8a12827c867e3832018680bcd3840ccb,144,Processed,Import,02/23/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=05c4c30c-ad58-467c-a58d-42cfebbc2069~appId=NUTANIX_CLUSTERS,02/23/2023,1677197108431.csv,8709a318-18cf-426b-b445-eca26cb9ce43,8a129ac5867e4eb8018680bcf09b74ef,8a129650867e4f38018680bce7885a4f,69.84,Processed,Import,02/23/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=e85bfa51-edfa-4311-8d30-45871921cd0a~appId=NUTANIX_CLUSTERS,02/24/2023,1677200705211.csv,0392da55-c404-4966-84a7-848fc8bd2fa7,8a128f0b867e37b1018680f3cf23276e,8a1288dd867e382f018680f3c8b968df,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=2cb888e5-3a7f-41e3-b724-9caf42d4d42f~appId=NUTANIX_CLUSTERS,02/24/2023,1677200705211.csv,7aaa284d-d0bc-420d-8b01-b956bed238b8,8a128f0b867e37b1018680f3cf23276f,8a1288dd867e382f018680f3c8b968df,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=191cb72c-814f-4caf-b5da-9dfcfe8148b5~appId=NUTANIX_CLUSTERS,02/24/2023,1677204300059.csv,d976b6f1-f802-4ec8-8704-31c5eed5bfad,8a128f0b867e37b10186812aa9ef301a,8a128810867e38330186812aa3a42b1b,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=9a2583fb-b990-42c6-bbed-e7b52ba02687~appId=NUTANIX_CLUSTERS,02/24/2023,1677204300715.csv,bef18ef8-bf07-4f2f-a636-fc18f4f31388,8a129ac5867e4eb80186812aaa911f0c,8a129b4b867e4f410186812aa5c67ed9,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=bb2b70b2-7385-42ee-8733-24e738485816~appId=NUTANIX_CLUSTERS,02/24/2023,1677207901248.csv,fb613ccb-2a84-4f26-b7fa-0726a3675fb3,8a128f0b867e37b1018681619f2e3913,8a128be6867e383c0186816196550c1d,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=e215867c-8d53-49bb-b89b-e80e52112052~appId=NUTANIX_CLUSTERS,02/24/2023,1677207906038.csv,9de11e20-f623-4657-9b94-6bac54ed181d,8a128f0b867e37b101868161aef03921,8a12870d867e383401868161a91c760f,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=719755be-823e-481d-9dd4-cf7d0e1ff624~appId=NUTANIX_CLUSTERS,02/24/2023,1677211502991.csv,2f7570f3-4d48-496f-8b37-0999b9b5cc9b,8a128f0b867e37b10186819890fe77cb,8a129a30867e4f41018681988c315d2b,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=d6643041-4c1f-400b-aaf8-d995c1830436~appId=NUTANIX_CLUSTERS,02/24/2023,1677211502442.csv,5e1d4d34-36bd-43f1-a73d-150b5e524e64,8a129ac5867e4eb80186819891d1702f,8a1292a0867e4f360186819889480201,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=6be09d1e-6667-48fc-b71d-df7a2a58065b~appId=NUTANIX_CLUSTERS,02/24/2023,1677215103701.csv,ee5aa882-7b2f-4caf-b1bf-0e14ac6ff870,8a128f0b867e37b1018681cf8a913d03,8a129007867e4f2e018681cf7d2b2605,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=ce23064d-1403-4306-9433-acdcca240ff8~appId=NUTANIX_CLUSTERS,02/24/2023,1677215105349.csv,6fbf05d5-33fa-4646-8f1f-92cd30a918ed,8a129ac5867e4eb8018681cf8af35017,8a129ff6867e4f35018681cf834b5136,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=337a4a3d-8f06-4414-b1e4-b43dfe91fc12~appId=NUTANIX_CLUSTERS,02/24/2023,1677218709790.csv,1eec8892-3229-4167-90da-45e7b31fc435,8a128f0b867e37b1018682068cdb5bc3,8a1288c1867e38330186820682c8429d,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=20598f70-9da1-4c76-a561-98fb3135dccc~appId=NUTANIX_CLUSTERS,02/24/2023,1677218710212.csv,4d1a5c30-ddb6-4611-8a1c-20a2d6ccadce,8a129ac5867e4eb80186820696544638,8a129ff6867e4f3501868206846b1e97,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=ae404437-fa97-4ba1-a90b-b40a476b6a8d~appId=NUTANIX_CLUSTERS,02/24/2023,1677222306811.csv,dc9fb15a-94a1-4335-b1af-588c929f2089,8a128f0b867e37b10186823e63ac77e7,8a1283ea867e38310186823d663153e9,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=2cb07c2f-34b5-4688-a563-9f699eac9c65~appId=NUTANIX_CLUSTERS,02/24/2023,1677222305856.csv,6c5a8779-fdd4-4581-ba8a-2518a3ac68fd,8a128f0b867e37b10186823e63cd77e9,8a128928867e38330186823d620a209a,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=6efb4cdf-2268-448c-b909-e2ded0edf3cf~appId=NUTANIX_CLUSTERS,02/24/2023,1677225901960.csv,50328b53-a243-4eda-a255-190b653841b9,8a129ac5867e4eb8018682744d080ba7,8a128be6867e383c0186827441d7328d,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=7c0bbad9-1324-46d7-89b3-38398d97c5d9~appId=NUTANIX_CLUSTERS,02/24/2023,1677225904835.csv,135ab269-80c7-4798-b6e2-93c2dbd5afb9,8a129ac5867e4eb80186827456990bac,8a128928867e3833018682744c596a31,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=3fcdb3a2-5fdd-4d2c-aeb8-ff88a8f55479~appId=NUTANIX_CLUSTERS,02/24/2023,1677229493114.csv,bfc0adcf-0b40-4e02-8a0b-9582ec3ddc3e,8a129ac5867e4eb8018682ab1b8777cb,8a1288c1867e3833018682ab0d795746,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=5cf6cd7e-82d9-4dfe-90d0-914c0e98f0cb~appId=NUTANIX_CLUSTERS,02/24/2023,1677229493696.csv,3fbf1f63-7202-463c-ae5a-4d36058b062d,8a129ac5867e4eb8018682ab290877cf,8a1287f6867e3844018682ab10080a69,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=ad74a2bf-a23a-4399-8731-b5d082f06a84~appId=NUTANIX_CLUSTERS,02/24/2023,1677233101108.csv,cfc54c4c-79a8-4b14-ae06-820c8a11093d,8a128f0b867e37b1018682e2279d50df,8a129663867e4f35018682e21c002bc3,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=3bae0706-c312-4df0-83b7-fc184c104747~appId=NUTANIX_CLUSTERS,02/24/2023,1677233101108.csv,f3602b5d-b025-49db-b969-754581be6040,8a128f0b867e37b1018682e2279d50e0,8a129663867e4f35018682e21c002bc3,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=2a5ea1c8-5b9f-42a3-a416-23eb614f2bee~appId=NUTANIX_CLUSTERS,02/24/2023,1677236704039.csv,4d94a5f4-32db-4342-9b03-9f2f99975e1f,8a128f0b867e37b101868319208d145b,8a12929e867e4f3a0186831914f50c2f,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=1bf68782-ad00-4955-877b-8c7c49af855c~appId=NUTANIX_CLUSTERS,02/24/2023,1677236702453.csv,0b1016dd-cdda-4b26-b395-8e6d0c8a179d,8a129ac5867e4eb80186831921043ef7,8a128be6867e383c018683190f14080e,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=fabba8f9-cff1-4856-868c-d1da4af49761~appId=NUTANIX_CLUSTERS,02/24/2023,1677240307088.csv,0dba0b06-4294-47a6-a8ab-cad97b083f0b,8a128f0b86832cb70186835016d42c23,8a1288dd86832d10018683500f54382e,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=5215bfc3-6853-4674-a6ba-edcd41f2ac4c~appId=NUTANIX_CLUSTERS,02/24/2023,1677240308859.csv,9791ad4e-2b2a-4032-ae4f-762b0bfd1238,8a128f0b86832cb7018683501f083046,8a1288dd86832d100186835016af3978,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=42fdce82-01c4-415b-bf02-baca9b8f1d9f~appId=NUTANIX_CLUSTERS,02/24/2023,1677243904374.csv,ea2157c5-fd1c-4e5e-8031-29251de0d4fc,8a128f0b86832cb701868386ffbe44ed,8a1288dd86832d1001868386f3c115c3,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=18832b09-efa1-47e8-b25e-2b500b0752e5~appId=NUTANIX_CLUSTERS,02/24/2023,1677243905157.csv,bd0e5bbf-3ac2-4179-9cf4-b0bc62fa8bdd,8a128f0b86832cb7018683870ad444f0,8a12827c86832d1d01868386f6ca20e6,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=06b28022-6b84-4588-b214-58b757cb3905~appId=NUTANIX_CLUSTERS,02/24/2023,1677247496661.csv,c0f97ac5-b333-46d5-b9f2-d25ba44dd973,8a128f0b86832cb7018683bdcc200b10,8a12827c86832d1d018683bdc37516fc,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=73d7622e-faf7-4224-b42f-ef801e074e18~appId=NUTANIX_CLUSTERS,02/24/2023,1677247494290.csv,d9ba3132-87cd-45de-9dbe-baed72290548,8a12952486834da7018683bdccf24c46,8a12827c86832d1d018683bdba9f16f8,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=9d884516-125b-4f4e-ac55-19936199f7ae~appId=NUTANIX_CLUSTERS,02/24/2023,1677251095440.csv,75e00ae6-bf02-44f0-8017-2a9daf61fc5d,8a12952486834da7018683f4b23c7eef,8a1287f686832d2f018683f4adb3603b,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=5bfcc0ff-177d-47a0-90a7-9b356f0a6e18~appId=NUTANIX_CLUSTERS,02/24/2023,1677251094561.csv,7d7ad9ee-b4e6-4eb3-ab09-1655f9fc91a2,8a12952486834da7018683f4b23e7ef0,8a129ff686834fa0018683f4aab15f28,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=c79a89fb-dace-4c68-9aa4-ba6c830b939d~appId=NUTANIX_CLUSTERS,02/24/2023,1677254691556.csv,27038571-7da3-4b80-9ed3-e3383bcee91d,8a12952486834da70186842b92875e51,8a128b7f86832d1f0186842b8c7f4ec4,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=bf9b689c-b410-45f5-871d-254aad1969f6~appId=NUTANIX_CLUSTERS,02/24/2023,1677254691556.csv,b0fe176e-f753-4f38-93e8-a6754b0ceeac,8a12952486834da70186842b92875e52,8a128b7f86832d1f0186842b8c7f4ec4,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=bac34391-7d1e-41d2-a288-31a3656fa1d0~appId=NUTANIX_CLUSTERS,02/24/2023,1677258292595.csv,4e64df41-de7a-4bac-baf5-af140f81df28,8a128f0b86832cb70186846282f132fe,8a129b4b86834fa0018684627f626853,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=3a96edee-a75b-4c98-81f6-540625d67e92~appId=NUTANIX_CLUSTERS,02/24/2023,1677258296212.csv,6d78a3d9-21c9-4892-a525-60122df90588,8a12952486834da70186846293e04fd0,8a128be686832d27018684628d987be9,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=39d71664-9bcd-4b89-af73-a8762a1483c1~appId=NUTANIX_CLUSTERS,02/24/2023,1677261895786.csv,0dc6371d-2c64-4dc3-ad2f-5c1f58a9b993,8a128f0b86832cb70186849980504f4f,8a129ff686834fa0018684997af83c0e,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=f64d25fd-3862-493b-a727-c36927e2eeab~appId=NUTANIX_CLUSTERS,02/24/2023,1677261895786.csv,73e6a5e3-e89b-453a-bb1c-45bee418a3d7,8a128f0b86832cb70186849980514f52,8a129ff686834fa0018684997af83c0e,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=0be90d0f-264c-4b88-81aa-82b231451057~appId=NUTANIX_CLUSTERS,02/24/2023,1677265492354.csv,3095b144-72cf-44d0-8c66-59b07470e311,8a128f0b86832cb7018684d0613a27aa,8a12886a8683403e018684d05b9e2d9d,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=efcfa96f-18f1-4adb-b735-1193552458f0~appId=NUTANIX_CLUSTERS,02/24/2023,1677265492354.csv,5ea52dc5-498f-48c0-b50e-673445f11930,8a128f0b86832cb7018684d0613a27ab,8a12886a8683403e018684d05b9e2d9d,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=590644d5-16fd-4272-b70e-14506ca2df00~appId=NUTANIX_CLUSTERS,02/24/2023,1677269092274.csv,55ac4e24-341c-4857-86dc-a372e108c917,8a12952486834da70186850755f9237c,8a12870d86832d1501868507495318c7,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=090152bd-4611-4577-858e-d6901596c8ff~appId=NUTANIX_CLUSTERS,02/24/2023,1677269097276.csv,9265de22-73e7-4aca-a701-6bde5199efdc,8a128f0b86832cb701868507631471a2,8a129f1a86834f9b018685075d0a6ac2,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=06dc3a2f-c0da-49aa-814c-3cb957a5c594~appId=NUTANIX_CLUSTERS,02/24/2023,1677272692988.csv,937ea43b-82cc-4f2d-92bb-cfde6a3bad61,8a128f0b86832cb70186853e431958a1,8a12827c86832d1d0186853e3afa0483,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=85b7b1b6-484f-46a7-8d6b-ea39940a41c8~appId=NUTANIX_CLUSTERS,02/24/2023,1677272692988.csv,928064f7-6ab8-4d07-8c05-b2260afa75a1,8a128f0b86832cb70186853e431958a2,8a12827c86832d1d0186853e3afa0483,144,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
A00002901,2c92a0ff5d2b8649015d37e979860e20,02/24/2023,~trackingId=5e8da483-6d22-4132-bc0a-8f4d22f62676~appId=NUTANIX_CLUSTERS,02/24/2023,1677276304110.csv,5bdf3e90-9133-406e-bc1c-ff0a450b18b2,8a12952486834da7018685755d453dc9,8a1283ea86832d180186857555402b43,69.84,Processed,Import,02/24/2023,02/24/2023,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,03/01/2023
